2024.12.16 20:39:32 INFO  running '/usr/lib/jvm/java-17-openjdk-amd64/bin/java -Djline.terminal=jline.UnsupportedTerminal -Dsbt.log.noformat=true -Dfile.encoding=UTF-8 -jar /tmp/metals2624714961327585345/sbt-launch.jar -Dbloop.export-jar-classifiers=sources bloopInstall'
2024.12.16 20:39:33 INFO  [info] welcome to sbt 1.10.6 (Private Build Java 17.0.9)
2024.12.16 20:39:33 INFO  [info] loading settings for project lb1-build-build from metals.sbt...
2024.12.16 20:39:34 INFO  [info] loading project definition from /home/nt/Documents/ФЛП/lb1/lb1/project/project
2024.12.16 20:39:34 INFO  [info] loading settings for project lb1-build from metals.sbt...
2024.12.16 20:39:34 INFO  [info] loading project definition from /home/nt/Documents/ФЛП/lb1/lb1/project
2024.12.16 20:39:36 INFO  [success] Generated .bloop/lb1-build.json
2024.12.16 20:39:36 INFO  [success] Total time: 2 s, completed Dec 16, 2024, 8:39:36 PM
2024.12.16 20:39:37 INFO  [info] loading settings for project lb1 from build.sbt...
2024.12.16 20:39:37 INFO  [info] set current project to hello-world (in build file:/home/nt/Documents/ФЛП/lb1/lb1/)
2024.12.16 20:39:37 INFO  [success] Generated .bloop/lb1.json
2024.12.16 20:39:37 INFO  [success] Generated .bloop/lb1-test.json
2024.12.16 20:39:37 INFO  [success] Total time: 1 s, completed Dec 16, 2024, 8:39:38 PM
2024.12.16 20:39:39 INFO  time: ran 'sbt bloopInstall' in 6.84s
2024.12.16 20:39:39 INFO  Disconnecting from Bloop session...
2024.12.16 20:39:39 INFO  Shut down connection with build server.
2024.12.16 20:39:39 INFO  Shut down connection with build server.
2024.12.16 20:39:39 INFO  Attempting to connect to the build server...
2024.12.16 20:39:39 INFO  Found a Bloop server running
2024.12.16 20:39:39 INFO  tracing is disabled for protocol BSP, to enable tracing of incoming and outgoing JSON messages create an empty file at /home/nt/Documents/ФЛП/lb1/lb1/.metals/bsp.trace.json or /home/nt/.cache/metals/bsp.trace.json
2024.12.16 20:39:39 INFO  Attempting to connect to the build server...
2024.12.16 20:39:39 INFO  Found a Bloop server running
2024.12.16 20:39:39 INFO  tracing is disabled for protocol BSP, to enable tracing of incoming and outgoing JSON messages create an empty file at /home/nt/Documents/ФЛП/lb1/lb1/project/.metals/bsp.trace.json or /home/nt/.cache/metals/bsp.trace.json
2024.12.16 20:39:39 INFO  time: Connected to build server in 0.22s
2024.12.16 20:39:39 INFO  Connected to Build server: Bloop v2.0.6
2024.12.16 20:39:39 INFO  running doctor check
2024.12.16 20:39:39 INFO  java targets: lb1, lb1-test, lb1-build
2024.12.16 20:39:40 WARN  Could not find java sources in /usr/lib/jvm/src.zip, /usr/lib/jvm/lib/src.zip, /usr/lib/jvm/java-17-openjdk-amd64/src.zip, /usr/lib/jvm/java-17-openjdk-amd64/lib/src.zip. Java symbols will not be available.
2024.12.16 20:39:40 WARN  Could not find java sources in /usr/lib/jvm/src.zip, /usr/lib/jvm/lib/src.zip, /usr/lib/jvm/java-17-openjdk-amd64/src.zip, /usr/lib/jvm/java-17-openjdk-amd64/lib/src.zip. Java symbols will not be available.
2024.12.16 20:39:40 INFO  time: indexed workspace in 2.09s
2024.12.16 20:40:22 INFO  compiling lb1 (1 scala source)
2024.12.16 20:40:22 INFO  time: compiled lb1 in 0.57s
2024.12.16 20:40:42 INFO  compiling lb1 (1 scala source)
2024.12.16 20:40:42 INFO  time: compiled lb1 in 0.25s
Dec 16, 2024 8:40:45 PM org.eclipse.lsp4j.jsonrpc.services.GenericEndpoint notify
INFO: Unsupported notification method: $/setTrace
2024.12.16 20:40:58 INFO  compiling lb1 (1 scala source)
2024.12.16 20:40:58 INFO  time: compiled lb1 in 0.26s
2024.12.16 20:44:30 INFO  compiling lb1 (1 scala source)
2024.12.16 20:44:30 INFO  time: compiled lb1 in 0.2s
2024.12.16 20:44:33 INFO  compiling lb1 (1 scala source)
2024.12.16 20:44:33 INFO  time: compiled lb1 in 80ms
2024.12.16 20:44:38 INFO  compiling lb1 (1 scala source)
2024.12.16 20:44:38 INFO  time: compiled lb1 in 72ms
2024.12.16 20:45:11 INFO  no build target found for /home/nt/Documents/ФЛП/hello-world/src/main/scala/Main.scala. Using presentation compiler with project's scala-library version: 3.3.4
2024.12.16 20:45:11 INFO  no build target found for /home/nt/Documents/ФЛП/hello-world/src/main/scala/Main.scala. Using presentation compiler with project's scala-library version: 3.3.4
2024.12.16 20:45:11 INFO  no build target found for /home/nt/Documents/ФЛП/hello-world/src/main/scala/Main.scala. Using presentation compiler with project's scala-library version: 3.3.4
2024.12.16 20:45:11 INFO  no build target found for /home/nt/Documents/ФЛП/hello-world/src/main/scala/Main.scala. Using presentation compiler with project's scala-library version: 3.3.4
2024.12.16 20:45:12 WARN  scala-cli >= 0.1.3 not found in PATH, fetching and starting a JVM-based Scala CLI
2024.12.16 20:45:13 INFO  time: code lens generation in 1.7s
2024.12.16 20:45:14 INFO  no build target found for /home/nt/Documents/ФЛП/hello-world/src/main/scala/Main.scala. Using presentation compiler with project's scala-library version: 3.3.4
2024.12.16 20:45:14 INFO  no build target found for /home/nt/Documents/ФЛП/hello-world/src/main/scala/Main.scala. Using presentation compiler with project's scala-library version: 3.3.4
2024.12.16 20:45:15 WARN  no build target for: /home/nt/Documents/ФЛП/hello-world/src/main/scala/Main.scala
2024.12.16 20:45:25 INFO  compiling lb1 (1 scala source)
2024.12.16 20:45:25 INFO  time: compiled lb1 in 0.11s
2024.12.16 20:45:26 INFO  no build target found for /home/nt/Documents/ФЛП/hello-world/src/main/scala/Main.scala. Using presentation compiler with project's scala-library version: 3.3.4
2024.12.16 20:45:26 INFO  no build target found for /home/nt/Documents/ФЛП/hello-world/src/main/scala/Main.scala. Using presentation compiler with project's scala-library version: 3.3.4
2024.12.16 20:45:26 INFO  no build target found for /home/nt/Documents/ФЛП/hello-world/src/main/scala/Main.scala. Using presentation compiler with project's scala-library version: 3.3.4
